년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2014-07-29,"121,100","-6,600","448,278","55,247,262,100","126,000","127,700","121,100","1,642,434","13,562,629"
2014-07-28,"127,700","-4,000","303,032","38,962,681,500","131,800","132,200","126,200","1,731,948","13,562,629"
2014-07-25,"131,700",-700,"243,067","32,276,207,300","133,900","135,300","131,000","1,786,198","13,562,629"
2014-07-24,"132,400","3,400","396,761","52,510,067,700","131,100","133,500","130,500","1,795,692","13,562,629"
2014-07-23,"129,000","-2,000","336,175","44,008,297,500","131,600","133,100","128,500","1,749,579","13,562,629"
2014-07-22,"131,000","2,000","744,031","98,056,966,100","129,800","134,200","129,000","1,776,704","13,562,629"
2014-07-21,"129,000","5,300","537,921","67,854,246,700","123,500","129,800","122,200","1,749,579","13,562,629"
2014-07-18,"123,700",200,"316,759","39,160,085,100","122,600","125,000","121,200","1,677,697","13,562,629"
2014-07-17,"123,500","4,100","350,654","42,728,735,500","120,600","124,500","118,100","1,674,985","13,562,629"
2014-07-16,"119,400","-3,100","352,028","42,829,568,200","123,200","125,200","119,200","1,619,378","13,562,629"
2014-07-15,"122,500","4,200","563,516","68,882,038,600","119,800","124,900","119,000","1,661,128","13,560,229"
2014-07-14,"118,300",500,"183,828","21,668,853,600","117,800","118,800","116,200","1,604,175","13,560,229"
2014-07-11,"117,800","-2,100","340,036","40,579,320,200","121,600","121,800","117,800","1,597,395","13,560,229"
2014-07-10,"119,900","6,500","636,196","75,670,724,000","117,000","120,700","116,700","1,625,871","13,560,229"
2014-07-09,"113,400",-700,"464,490","52,859,268,500","113,000","117,300","111,000","1,537,730","13,560,229"
2014-07-08,"114,100","-1,900","244,600","27,982,299,800","115,200","115,700","113,700","1,547,222","13,560,229"
2014-07-07,"116,000","-1,500","439,474","50,498,107,900","116,000","116,800","113,600","1,572,987","13,560,229"
2014-07-04,"117,500","-3,500","443,659","52,613,871,400","120,400","121,400","117,000","1,593,327","13,560,229"
2014-07-03,"121,000","1,300","366,688","44,010,642,200","120,100","122,300","117,500","1,640,788","13,560,229"
2014-07-02,"119,700",-800,"650,895","79,755,700,400","121,600","125,700","118,500","1,623,159","13,560,229"
2014-07-01,"120,500","3,500","571,991","68,504,921,400","117,000","122,400","116,100","1,634,008","13,560,229"
2014-06-30,"117,000","1,200","348,072","40,390,003,400","114,000","117,800","113,800","1,586,547","13,560,229"
2014-06-27,"115,800","-2,500","548,713","64,463,473,400","118,500","120,700","115,400","1,570,275","13,560,229"
2014-06-26,"118,300","1,900","922,581","109,999,661,400","117,000","121,100","115,500","1,604,175","13,560,229"
2014-06-25,"116,400","2,200","1,351,549","159,171,101,100","115,700","121,800","114,300","1,578,411","13,560,229"
2014-06-24,"114,200","-2,200","1,467,963","169,192,836,300","117,200","119,600","110,800","1,548,578","13,560,229"
2014-06-23,"116,400","15,100","1,614,383","177,890,689,700","103,800","116,400","103,200","1,578,411","13,560,229"
2014-06-20,"101,300","6,600","1,307,123","132,488,818,900","95,000","107,000","94,800","1,373,651","13,560,229"
2014-06-19,"94,700",400,"149,061","14,148,571,400","95,100","95,700","94,200","1,284,154","13,560,229"
2014-06-18,"94,300","-1,400","218,652","20,870,969,700","96,200","96,500","94,200","1,278,730","13,560,229"
2014-06-17,"95,700","2,300","315,157","30,123,527,200","93,900","96,300","93,800","1,297,714","13,560,229"
2014-06-16,"93,400",-700,"179,171","16,764,451,700","94,000","94,400","92,400","1,266,525","13,560,229"
2014-06-13,"94,100",-400,"241,693","22,699,657,000","94,500","95,200","92,400","1,276,018","13,560,229"
2014-06-12,"94,500","3,000","404,762","37,924,862,200","91,500","95,200","91,500","1,281,442","13,560,229"
2014-06-11,"91,500","-1,300","329,907","30,240,808,500","92,900","92,900","90,700","1,240,761","13,560,229"
2014-06-10,"92,800",100,"301,846","28,192,454,200","93,100","94,900","92,400","1,258,389","13,560,229"
2014-06-09,"92,700",600,"399,171","37,561,548,300","93,200","96,400","92,300","1,257,033","13,560,229"
2014-06-05,"92,100","-4,300","466,795","43,676,764,100","95,500","96,100","91,800","1,248,897","13,560,229"
2014-06-03,"96,400","2,400","801,473","76,200,749,700","93,100","97,200","93,100","1,307,206","13,560,229"
2014-06-02,"94,000","-3,800","824,386","78,640,266,600","98,300","99,500","93,600","1,274,662","13,560,2"
2014-05-30,"97,800","-5,400","1,163,090","116,505,457,900","103,000","104,300","97,600","1,326,190","13,560,229"
2014-05-29,"103,200",0,"3,642,174","380,797,264,200","104,900","107,600","101,500","1,399,416","13,560,229"
2014-05-28,"103,200","13,400","1,776,649","183,348,836,800","103,200","103,200","103,200","1,399,416","13,560,229"
2014-05-27,"89,800","11,700","13,630","1,223,974,000","89,800","89,800","89,800","1,217,709","13,560,229"
2014-05-26,"78,100",0,0,0,0,0,0,"1,059,054","13,560,229"
2014-05-23,"78,100","4,900","467,873","36,272,757,500","75,400","79,500","75,300","1,059,054","13,560,229"
2014-05-22,"73,200","1,600","59,556","4,318,257,000","71,700","73,400","71,600","992,609","13,560,229"
2014-05-21,"71,600",-100,"30,891","2,217,096,900","71,400","72,600","71,400","970,912","13,560,229"
2014-05-20,"71,700",-100,"57,662","4,099,082,900","72,200","72,200","70,400","972,268","13,560,229"
2014-05-19,"71,800",-700,"46,998","3,383,203,800","72,800","73,000","71,500","973,624","13,560,229"
2014-05-16,"72,500",-500,"87,198","6,293,649,900","72,700","73,100","71,800","983,117","13,560,229"
2014-05-15,"73,000",200,"59,422","4,330,115,100","73,000","73,400","72,300","989,897","13,560,229"
2014-05-14,"72,800",0,"86,351","6,258,929,500","72,900","73,300","71,700","987,185","13,560,229"
2014-05-13,"72,800",200,"112,750","8,154,533,500","72,700","73,400","71,500","987,185","13,560,229"
2014-05-12,"72,600",-300,"69,086","5,031,951,100","73,900","74,000","72,200","984,473","13,560,229"
2014-05-09,"72,900",-300,"26,575","1,956,395,400","73,200","74,700","72,900","988,541","13,560,229"
2014-05-08,"73,200",-800,"31,290","2,301,146,100","73,900","74,200","72,900","992,609","13,560,229"
2014-05-07,"74,000",-800,"78,998","5,842,995,900","74,700","75,100","72,800","1,003,457","13,560,229"
2014-05-02,"74,800",-100,"76,566","5,768,101,400","74,800","75,700","74,800","1,014,305","13,560,229"
2014-04-30,"74,900",0,"74,965","5,618,729,600","75,500","75,800","74,100","1,015,661","13,560,229"
2014-04-29,"74,900",800,"83,148","6,229,424,700","74,400","75,600","73,900","1,015,661","13,560,229"
2014-04-28,"74,100","1,800","191,976","14,348,070,700","72,400","76,700","72,400","1,004,813","13,560,229"
2014-04-25,"72,300",300,"76,046","5,505,086,400","72,500","73,400","71,700","980,405","13,560,229"
2014-04-24,"72,000","-1,300","65,483","4,724,957,000","73,300","73,700","71,300","976,336","13,560,229"
2014-04-23,"73,300",-900,"61,139","4,499,300,200","74,200","74,400","73,300","993,965","13,560,229"
2014-04-22,"74,200",-800,"62,553","4,646,744,700","75,000","75,000","73,900","1,006,169","13,560,229"
2014-04-21,"75,000",-100,"27,219","2,041,273,200","75,300","75,500","74,600","1,017,017","13,560,229"
2014-04-18,"75,100",700,"36,248","2,701,228,400","74,400","75,200","73,800","1,018,373","13,560,229"
2014-04-17,"74,400",300,"44,524","3,307,880,500","74,200","74,800","73,600","1,008,881","13,560,229"
2014-04-16,"74,100",-100,"32,679","2,410,176,400","74,500","74,800","73,300","1,004,813","13,560,229"
2014-04-15,"74,200",200,"20,437","1,519,718,900","74,400","74,700","74,000","1,006,169","13,560,229"
2014-04-14,"74,000",800,"37,025","2,719,253,800","72,900","74,000","72,600","1,003,457","13,560,229"
2014-04-11,"73,200",-300,"64,926","4,721,906,800","72,900","73,400","72,200","992,609","13,560,229"
2014-04-10,"73,500",-900,"93,163","6,871,971,100","75,000","75,000","73,300","996,677","13,560,229"
2014-04-09,"74,400",300,"56,407","4,198,473,300","74,400","74,800","74,000","1,008,881","13,560,229"
2014-04-08,"74,100","-1,000","115,341","8,561,645,400","74,500","74,800","73,800","1,004,813","13,560,229"
2014-04-07,"75,100",-700,"67,020","5,066,292,900","76,000","77,400","75,000","1,018,373","13,560,229"
2014-04-04,"75,800","-1,100","114,976","8,756,660,900","76,100","77,800","75,200","1,027,865","13,560,229"
2014-04-03,"76,900","-1,800","57,328","4,484,608,100","78,800","79,500","76,800","1,042,782","13,560,229"
2014-04-02,"78,700",800,"74,564","5,844,478,300","77,700","79,300","77,300","1,067,190","13,560,229"
2014-04-01,"77,900",-300,"179,358","14,252,773,700","79,100","81,700","77,500","1,056,342","13,560,229"
2014-03-31,"78,200",900,"94,802","7,389,084,100","77,100","78,400","76,900","1,060,410","13,560,229"
2014-03-28,"77,300",-100,"72,448","5,541,164,300","77,400","77,400","75,500","1,048,206","13,560,229"
2014-03-27,"77,400",-400,"69,946","5,386,235,700","77,600","78,800","76,100","1,049,562","13,560,229"
2014-03-26,"77,800",700,"47,627","3,709,590,900","77,500","78,900","76,900","1,054,986","13,560,229"
2014-03-25,"77,100","-1,700","49,555","3,872,990,300","78,800","79,100","77,100","1,045,494","13,560,229"
2014-03-24,"78,800",-100,"86,580","6,769,772,900","78,500","79,400","76,800","1,068,546","13,560,229"
2014-03-21,"78,900",-900,"101,451","8,058,709,600","80,500","80,500","78,600","1,069,902","13,560,229"
2014-03-20,"79,800",0,"128,668","10,174,035,400","79,000","80,200","77,600","1,082,106","13,560,229"
2014-03-19,"79,800","3,700","275,170","21,636,664,500","76,600","80,200","75,400","1,082,106","13,560,229"
2014-03-18,"76,100",100,"123,075","9,316,114,400","76,200","76,600","75,000","1,031,933","13,560,229"
2014-03-17,"76,000",-500,"194,542","14,790,794,000","76,000","77,500","74,800","1,030,577","13,560,229"
2014-03-14,"76,500","6,600","532,914","39,764,750,700","69,700","77,200","69,500","1,037,358","13,560,229"
2014-03-13,"69,900",-200,"105,165","7,357,988,400","70,200","70,600","69,500","947,860","13,560,229"
2014-03-12,"70,100",700,"119,795","8,364,356,646","69,400","70,400","69,000","950,572","13,560,229"
2014-03-11,"69,400",0,"145,881","10,147,201,200","69,700","70,400","69,100","941,080","13,560,229"
2014-03-10,"69,400",0,"135,674","9,471,481,600","69,500","70,400","69,300","941,080","13,560,229"
2014-03-07,"69,400",0,"196,192","13,613,396,000","69,800","69,800","68,900","941,080","13,560,229"
2014-03-06,"69,400",0,"221,204","15,445,624,300","70,000","71,100","69,300","941,080","13,560,229"
2014-03-05,"69,400",700,"123,999","8,618,540,800","69,200","70,200","69,000","941,080","13,560,229"
2014-03-04,"68,700",-700,"108,343","7,503,094,900","69,400","70,300","68,400","931,588","13,560,229"
2014-03-03,"69,400",-600,"83,840","5,838,323,300","70,000","70,500","69,200","941,080","13,560,229"
2014-02-28,"70,000","-1,000","104,304","7,316,022,600","71,400","71,400","69,600","949,216","13,560,229"
2014-02-27,"71,000",-800,"70,227","5,024,543,800","72,000","72,100","70,900","962,776","13,560,229"
2014-02-26,"71,800","-1,100","72,668","5,264,770,200","73,100","73,400","71,800","973,624","13,560,229"
2014-02-25,"72,900","1,100","94,678","6,861,062,100","72,200","72,900","71,900","988,541","13,560,229"
2014-02-24,"71,800","-3,800","160,674","11,758,007,500","75,700","75,800","71,800","973,624","13,560,229"
2014-02-21,"75,600",-300,"64,058","4,854,074,600","75,700","76,200","75,500","1,025,153","13,560,229"
2014-02-20,"75,900",-600,"94,852","7,205,963,300","76,200","76,500","75,600","1,029,221","13,560,229"
2014-02-19,"76,500",100,"67,067","5,118,821,100","76,300","76,600","76,000","1,037,358","13,560,229"
2014-02-18,"76,400",200,"56,185","4,292,803,200","76,200","76,800","75,800","1,036,001","13,560,229"
2014-02-17,"76,200",-300,"175,143","13,320,430,354","76,300","77,000","75,500","1,033,289","13,560,229"
2014-02-14,"76,500",-800,"132,783","10,167,721,400","77,500","77,700","76,000","1,037,358","13,560,229"
2014-02-13,"77,300",-200,"44,052","3,418,162,300","77,300","78,400","77,300","1,048,206","13,560,229"
2014-02-12,"77,500",-500,"59,877","4,654,739,700","78,000","78,200","77,100","1,050,918","13,560,229"
2014-02-11,"78,000",-100,"30,196","2,360,307,900","78,400","78,700","77,800","1,057,698","13,560,229"
2014-02-10,"78,100","-1,100","30,547","2,397,991,000","79,500","79,500","78,000","1,059,054","13,560,229"
2014-02-07,"79,200",400,"52,878","4,168,756,310","79,500","79,500","78,200","1,073,970","13,560,229"
2014-02-06,"78,800","-1,200","40,961","3,260,195,400","79,900","80,500","78,800","1,068,546","13,560,229"
2014-02-05,"80,000",0,"72,902","5,794,576,100","80,000","80,100","79,000","1,084,818","13,560,229"
2014-02-04,"80,000",-300,"71,552","5,700,589,200","79,700","80,200","78,100","1,084,818","13,560,229"
2014-02-03,"80,300",300,"71,100","5,707,057,900","80,000","80,700","79,700","1,088,886","13,560,229"
2014-01-29,"80,000","1,400","35,304","2,814,071,400","78,600","80,000","78,600","1,084,818","13,560,229"
2014-01-28,"78,600",700,"54,543","4,274,189,500","78,200","78,800","77,600","1,065,834","13,560,229"
2014-01-27,"77,900","-2,600","93,135","7,261,883,200","79,000","79,100","77,200","1,056,342","13,560,229"
2014-01-24,"80,500","-1,800","58,186","4,712,211,000","82,100","82,100","80,400","1,091,598","13,560,229"
2014-01-23,"82,300",500,"63,151","5,209,795,200","81,900","82,900","81,900","1,116,007","13,560,229"
2014-01-22,"81,800",500,"66,985","5,485,647,800","80,900","82,300","80,900","1,109,227","13,560,229"
2014-01-21,"81,300",400,"77,631","6,278,286,500","80,800","81,400","80,200","1,102,447","13,560,229"
2014-01-20,"80,900",-300,"104,841","8,475,339,000","80,900","81,400","80,400","1,097,023","13,560,229"
2014-01-17,"81,200","-1,100","143,294","11,648,726,900","82,100","82,200","80,600","1,101,091","13,560,229"
2014-01-16,"82,300","-1,300","109,685","9,067,247,700","83,000","83,600","82,300","1,116,007","13,560,229"
2014-01-15,"83,600","-1,400","77,377","6,530,547,600","85,900","86,000","83,400","1,133,635","13,560,229"
2014-01-14,"85,000",0,"58,115","4,933,438,600","85,200","85,700","83,800","1,152,619","13,560,229"
2014-01-13,"85,000",200,"36,886","3,136,578,100","85,000","85,900","84,200","1,152,619","13,560,229"
2014-01-10,"84,800","1,400","29,821","2,503,089,300","84,200","85,000","83,100","1,149,907","13,560,229"
2014-01-09,"83,400","-1,500","55,010","4,597,968,700","84,900","85,700","82,900","1,130,923","13,560,229"
2014-01-08,"84,900",-800,"38,350","3,300,131,400","85,800","87,200","84,800","1,151,263","13,560,229"
2014-01-07,"85,700","1,000","51,675","4,404,729,900","84,200","86,300","84,100","1,162,112","13,560,229"
2014-01-06,"84,700",200,"22,197","1,874,711,400","85,400","85,400","83,800","1,148,551","13,560,229"
2014-01-03,"84,500",-500,"14,093","1,193,484,800","85,700","85,700","84,200","1,145,839","13,560,229"
2014-01-02,"85,000","1,000","26,117","2,231,353,300","84,800","85,800","84,200","1,152,619","13,560,229"
2013-12-30,"84,000","-1,200","27,729","2,335,514,500","85,200","85,300","83,200","1,139,059","13,560,229"
2013-12-27,"85,200",-400,"21,422","1,826,846,600","85,600","86,000","85,100","1,155,332","13,560,229"
2013-12-26,"85,600","-1,900","18,395","1,590,477,900","87,500","87,600","85,600","1,160,756","13,560,229"
2013-12-24,"87,500",800,"18,320","1,599,207,300","86,400","87,800","86,400","1,186,520","13,560,229"
2013-12-23,"86,700","-1,200","17,655","1,535,683,200","88,100","88,600","86,400","1,175,672","13,560,229"
2013-12-20,"87,900","1,100","42,963","3,756,113,700","87,000","88,100","86,900","1,191,944","13,560,229"
2013-12-19,"86,800","-1,700","76,689","6,728,407,216","88,800","88,800","86,700","1,177,028","13,560,229"
2013-12-18,"88,500",200,"40,494","3,545,275,800","87,800","88,500","86,500","1,200,080","13,560,229"
2013-12-17,"88,300","1,800","34,046","3,005,272,600","87,200","88,800","86,500","1,197,368","13,560,229"
2013-12-16,"86,500",900,"44,301","3,813,102,500","85,600","87,300","85,200","1,172,960","13,560,229"
2013-12-13,"85,600",-100,"14,228","1,219,567,600","85,400","86,500","85,000","1,160,756","13,560,229"
2013-12-12,"85,700","-1,300","24,216","2,081,670,300","87,600","87,700","85,200","1,162,009","13,559,029"
2013-12-11,"87,000",0,"41,043","3,606,235,700","87,400","88,800","86,800","1,179,636","13,559,029"
2013-12-10,"87,000","1,300","35,960","3,099,585,200","85,200","87,000","84,500","1,179,636","13,559,029"
2013-12-09,"85,700","-1,100","26,760","2,293,087,600","86,500","86,700","84,900","1,162,009","13,559,029"
2013-12-06,"86,800","2,400","57,082","4,904,143,966","84,400","86,800","84,400","1,176,924","13,559,029"
2013-12-05,"84,400",-300,"13,064","1,107,440,276","84,700","85,200","84,100","1,144,382","13,559,029"
2013-12-04,"84,700",-100,"26,553","2,250,440,368","85,000","85,500","84,000","1,148,450","13,559,029"
2013-12-03,"84,800",-100,"26,687","2,267,059,600","84,200","86,300","84,200","1,149,806","13,559,029"
2013-12-02,"84,900",0,"22,658","1,919,464,200","85,300","85,700","83,900","1,151,162","13,559,029"
2013-11-29,"84,900",100,"27,289","2,315,808,676","85,000","85,400","84,400","1,151,162","13,559,029"
2013-11-28,"84,800","2,200","76,094","6,449,029,700","83,100","85,200","83,100","1,149,806","13,559,029"
2013-11-27,"82,600",100,"31,439","2,584,134,000","82,500","83,000","81,600","1,119,976","13,559,029"
2013-11-26,"82,500",-400,"18,817","1,555,295,400","83,100","83,500","82,200","1,118,620","13,559,029"
2013-11-25,"82,900",-300,"15,262","1,275,558,000","83,400","85,000","82,700","1,124,044","13,559,029"
2013-11-22,"83,200",-300,"24,471","2,033,136,873","83,400","83,800","82,500","1,128,111","13,559,029"
2013-11-21,"83,500",500,"20,784","1,732,388,711","83,200","84,100","82,600","1,132,179","13,559,029"
2013-11-20,"83,000","-1,800","72,883","6,066,216,800","84,000","84,100","82,800","1,125,399","13,559,029"
2013-11-19,"84,800","2,100","31,427","2,624,215,200","82,700","84,800","82,700","1,149,806","13,559,029"
2013-11-18,"82,700","1,100","51,151","4,229,051,800","82,000","83,100","81,900","1,121,332","13,559,029"
2013-11-15,"81,600",-300,"46,409","3,798,914,900","81,900","82,700","81,400","1,106,417","13,559,029"
2013-11-14,"81,900","-1,600","51,497","4,241,899,752","83,700","83,900","81,500","1,110,484","13,559,029"
2013-11-13,"83,500","-1,700","60,763","5,100,472,400","85,000","85,100","83,400","1,132,179","13,559,029"
2013-11-12,"85,200","-1,900","37,629","3,225,697,300","87,000","87,400","85,100","1,155,229","13,559,029"
2013-11-11,"87,100",-300,"46,241","4,017,187,100","86,800","88,200","85,900","1,180,991","13,559,029"
2013-11-08,"87,400",100,"65,135","5,685,831,400","85,700","87,700","85,700","1,185,059","13,559,029"
2013-11-07,"87,300",-200,"16,899","1,478,787,900","87,100","87,900","87,100","1,183,703","13,559,029"
2013-11-06,"87,500","1,400","9,641","840,884,600","86,300","87,800","86,300","1,186,415","13,559,029"
2013-11-05,"86,100","-1,400","14,973","1,293,947,400","87,100","87,400","85,900","1,167,432","13,559,029"
2013-11-04,"87,500",-400,"13,667","1,196,902,100","88,000","88,300","87,100","1,186,415","13,559,029"
2013-11-01,"87,900",-600,"21,356","1,871,936,200","87,800","88,500","87,300","1,191,839","13,559,029"
2013-10-31,"88,500",-600,"63,430","5,595,854,000","89,400","89,400","87,500","1,199,974","13,559,029"
2013-10-30,"89,100",-900,"38,907","3,455,435,900","90,000","90,500","88,300","1,208,109","13,559,029"
2013-10-29,"90,000",200,"24,027","2,157,537,700","89,800","90,300","89,300","1,220,313","13,559,029"
2013-10-28,"89,800",900,"32,963","2,925,096,700","89,000","89,900","87,600","1,217,601","13,559,029"
2013-10-25,"88,900",-800,"27,731","2,476,787,500","90,100","90,100","88,500","1,205,398","13,559,029"
2013-10-24,"89,700","1,200","27,700","2,485,313,500","89,000","90,200","88,500","1,216,245","13,559,029"
2013-10-23,"88,500","-1,300","18,679","1,660,402,600","89,800","89,800","88,500","1,199,974","13,559,029"
2013-10-22,"89,800",600,"41,361","3,713,566,100","88,800","90,600","88,800","1,217,601","13,559,029"
2013-10-21,"89,200","1,300","31,188","2,782,294,700","88,000","89,800","88,000","1,209,465","13,559,029"
2013-10-18,"87,900","-1,800","47,383","4,171,534,600","89,100","89,400","87,100","1,191,839","13,559,029"
2013-10-17,"89,700",0,"76,060","6,703,268,600","90,600","90,600","86,800","1,216,245","13,559,029"
2013-10-16,"89,700","-3,200","58,939","5,331,099,300","93,000","93,400","89,400","1,216,209","13,558,629"
2013-10-15,"92,900",600,"45,435","4,205,314,700","92,500","93,500","91,800","1,259,597","13,558,629"
2013-10-14,"92,300","-1,700","32,173","2,985,657,400","93,300","93,800","92,300","1,251,461","13,558,629"
2013-10-11,"94,000",0,"64,796","6,091,917,000","94,300","95,000","93,600","1,274,511","13,558,629"
2013-10-10,"94,000",-600,"58,754","5,546,024,978","94,900","95,500","93,900","1,274,511","13,558,629"
2013-10-08,"94,600",-100,"44,582","4,189,147,800","94,700","95,000","92,700","1,282,646","13,558,629"
2013-10-07,"94,700",200,"36,533","3,451,818,100","94,000","94,900","93,600","1,284,002","13,558,629"
2013-10-04,"94,500","-1,000","48,902","4,627,848,600","95,500","95,500","94,300","1,281,290","13,558,629"
2013-10-02,"95,500","1,000","39,660","3,765,765,500","93,500","95,900","93,300","1,294,849","13,558,629"
2013-10-01,"94,500","1,800","45,417","4,247,405,800","92,000","94,900","92,000","1,281,290","13,558,629"
2013-09-30,"92,700","-1,100","9,883","920,376,000","93,700","93,800","92,600","1,256,885","13,558,629"
2013-09-27,"93,800",200,"40,276","3,765,325,700","93,200","94,000","92,500","1,271,799","13,558,629"
2013-09-26,"93,600",0,"66,875","6,170,421,400","93,200","93,800","91,500","1,269,088","13,558,629"
2013-09-25,"93,600",300,"51,641","4,815,850,100","92,800","93,700","92,400","1,269,088","13,558,629"
2013-09-24,"93,300","1,300","82,264","7,577,848,125","91,100","93,900","90,800","1,265,020","13,558,629"
2013-09-23,"92,000",-300,"78,873","7,264,613,800","92,300","92,900","91,400","1,247,394","13,558,629"
2013-09-17,"92,300","1,000","51,472","4,715,338,900","91,000","92,300","89,000","1,251,461","13,558,629"
2013-09-16,"91,300",100,"19,996","1,824,627,100","91,000","92,000","90,100","1,237,903","13,558,629"
2013-09-13,"91,200",600,"46,494","4,265,834,600","90,600","92,300","90,100","1,236,547","13,558,629"
2013-09-12,"90,600",800,"83,757","7,510,475,239","90,100","90,600","88,900","1,228,412","13,558,629"
2013-09-11,"89,800","1,800","129,153","11,588,373,600","89,000","90,100","88,900","1,217,565","13,558,629"
2013-09-10,"88,000",500,"91,651","8,072,749,912","87,500","89,000","87,100","1,193,159","13,558,629"
2013-09-09,"87,500",0,"44,213","3,861,954,200","87,900","87,900","86,900","1,186,380","13,558,629"
2013-09-06,"87,500","1,200","59,093","5,132,351,400","86,500","87,700","85,900","1,186,380","13,558,629"
2013-09-05,"86,300",400,"35,466","3,058,897,700","86,200","87,000","85,900","1,170,110","13,558,629"
2013-09-04,"85,900",300,"43,256","3,714,388,000","85,400","86,900","85,400","1,164,686","13,558,629"
2013-09-03,"85,600","-1,200","43,736","3,762,952,700","86,000","87,200","85,600","1,160,619","13,558,629"
2013-09-02,"86,800","1,800","49,702","4,268,669,400","85,000","86,900","84,500","1,176,889","13,558,629"
2013-08-30,"85,000","-2,900","144,996","12,394,609,900","88,000","88,000","84,300","1,152,483","13,558,629"
2013-08-29,"87,900","1,900","73,387","6,437,198,700","86,400","88,700","86,400","1,191,803","13,558,629"
2013-08-28,"86,000","-1,300","109,307","9,449,705,300","87,000","87,200","85,500","1,166,042","13,558,629"
2013-08-27,"87,300",-400,"36,333","3,186,972,700","87,200","88,300","86,700","1,183,668","13,558,629"
2013-08-26,"87,700",-900,"39,371","3,478,897,100","88,600","89,300","87,200","1,189,092","13,558,629"
2013-08-23,"88,600","1,100","59,828","5,281,596,300","87,600","88,700","87,300","1,201,295","13,558,629"
2013-08-22,"87,500",-500,"71,646","6,289,174,900","87,900","88,500","86,800","1,186,380","13,558,629"
2013-08-21,"88,000",0,"41,482","3,648,140,600","87,400","88,100","87,200","1,193,159","13,558,629"
2013-08-20,"88,000",0,"53,858","4,738,846,500","87,200","88,200","87,200","1,193,159","13,558,629"
2013-08-19,"88,000",700,"33,423","2,931,968,800","88,000","88,100","87,100","1,193,159","13,558,629"
2013-08-16,"87,300","1,200","47,539","4,139,329,500","84,900","87,900","84,900","1,183,668","13,558,629"
2013-08-14,"86,100",-700,"28,785","2,479,241,400","86,000","86,800","85,600","1,167,398","13,558,629"
2013-08-13,"86,800",800,"38,791","3,331,043,600","85,500","87,200","85,000","1,176,889","13,558,629"
2013-08-12,"86,000","-3,200","74,873","6,495,078,400","87,300","88,200","85,900","1,166,042","13,558,629"
2013-08-09,"89,200",-300,"57,964","5,096,492,300","88,800","89,300","87,000","1,209,430","13,558,629"
2013-08-08,"89,500",100,"51,107","4,576,430,400","89,200","90,000","88,800","1,213,497","13,558,629"
2013-08-07,"89,400",800,"49,058","4,368,521,400","88,600","89,700","88,400","1,212,141","13,558,629"
2013-08-06,"88,600",400,"74,253","6,615,128,300","88,300","89,900","88,200","1,201,295","13,558,629"
2013-08-05,"88,200",400,"31,723","2,787,911,500","87,500","88,400","87,000","1,195,871","13,558,629"
2013-08-02,"87,800",100,"53,370","4,671,903,900","88,000","88,300","86,700","1,190,448","13,558,629"
2013-08-01,"87,700",0,"17,317","1,515,083,400","87,900","88,000","87,000","1,189,092","13,558,629"
2013-07-31,"87,700",0,"27,573","2,413,799,200","87,500","87,700","86,800","1,189,092","13,558,629"
2013-07-30,"87,700",200,"36,419","3,185,401,100","87,400","87,800","86,500","1,189,092","13,558,629"
2013-07-29,"87,500",-800,"70,435","6,078,923,700","88,300","88,500","85,100","1,186,380","13,558,629"
2013-07-26,"88,300","1,500","42,536","3,740,056,200","87,800","88,700","87,200","1,197,227","13,558,629"
2013-07-25,"86,800",-300,"33,240","2,900,224,900","86,900","88,000","86,500","1,176,889","13,558,629"
2013-07-24,"87,100",-500,"65,051","5,650,525,600","87,200","87,700","86,300","1,180,957","13,558,629"
2013-07-23,"87,600",0,"70,299","6,158,897,300","87,000","88,100","86,900","1,187,736","13,558,629"
2013-07-22,"87,600","1,900","78,019","6,814,700,100","86,100","88,100","85,400","1,187,736","13,558,629"
2013-07-19,"85,700","1,900","69,157","5,859,355,900","84,000","86,000","83,000","1,161,975","13,558,629"
2013-07-18,"83,800",-100,"46,176","3,859,697,100","84,000","84,200","83,400","1,136,213","13,558,629"
2013-07-17,"83,900",200,"24,083","2,030,858,900","84,000","84,700","83,700","1,137,569","13,558,629"
2013-07-16,"83,700",100,"26,331","2,208,411,900","83,100","84,100","83,100","1,134,857","13,558,629"
2013-07-15,"83,600",200,"71,186","5,947,399,000","83,300","84,500","83,300","1,133,501","13,558,629"
2013-07-12,"83,400",-700,"58,944","4,924,091,200","84,800","84,800","83,300","1,130,790","13,558,629"
2013-07-11,"84,100",0,"41,612","3,488,357,800","83,400","84,300","83,200","1,140,281","13,558,629"
2013-07-10,"84,100",100,"58,037","4,830,032,500","83,700","84,200","82,200","1,140,281","13,558,629"
2013-07-09,"84,000",0,"105,680","8,839,994,800","84,100","84,200","82,700","1,138,925","13,558,629"
2013-07-08,"84,000",400,"38,779","3,236,020,000","83,100","84,500","82,500","1,138,925","13,558,629"
2013-07-05,"83,600",200,"47,123","3,944,498,500","83,400","84,200","82,700","1,133,501","13,558,629"
2013-07-04,"83,400","1,100","39,513","3,265,227,400","83,100","83,600","82,100","1,130,790","13,558,629"
2013-07-03,"82,300",0,"57,362","4,737,337,500","82,800","83,800","81,400","1,115,875","13,558,629"
2013-07-02,"82,300","2,300","68,237","5,614,094,900","79,800","83,000","79,800","1,115,875","13,558,629"
